AVX2,Unroll,SIMD,Operator,Prefetch,Normal
52,49,49,48,50,51
52,49,49,50,49,54
53,49,49,48,50,52
51,49,52,50,49,54
52,49,49,48,49,52
54,49,49,50,51,52
53,49,49,48,49,52
51,52,51,49,49,52
51,52,52,50,51,52
54,51,50,48,49,53
51,49,49,47,49,51
51,49,49,50,49,53
52,49,51,50,51,51
54,50,49,48,49,53
51,49,49,48,49,51
50,49,50,51,52,54
52,50,50,48,49,52
54,51,51,48,50,54
50,51,49,48,50,52
50,49,49,52,52,52
54,49,49,48,50,52
54,49,50,48,49,52
50,50,52,48,52,52
51,49,49,48,50,51
53,49,49,48,49,53
52,50,49,47,52,51
51,49,49,52,49,53
51,51,52,47,49,52
53,52,50,48,49,53
51,49,49,48,50,53
52,49,49,49,49,53
51,50,49,48,48,51
53,49,51,48,51,53
52,49,50,51,48,51
52,50,50,50,49,53
53,49,49,48,48,51
50,51,51,48,52,53
52,52,51,48,47,51
52,51,49,49,50,53
52,49,49,48,50,52
50,50,50,50,49,52
52,49,52,48,48,52
52,49,49,49,49,53
52,50,49,48,48,52
51,49,49,48,49,54
52,49,49,48,48,51
51,52,52,49,51,53
53,51,49,50,48,51
51,49,49,48,49,53
52,50,49,48,50,51
54,49,49,49,49,53
51,49,51,48,48,51
51,50,50,48,50,53
51,49,50,48,51,52
54,49,49,52,50,52
51,49,49,48,48,52
50,51,51,48,52,53
52,51,49,48,48,52
54,50,49,49,49,54
51,49,50,48,48,51
50,49,50,48,49,53
52,50,51,50,48,51
54,49,49,49,49,53
50,49,49,48,50,51
50,49,49,48,49,53
54,51,52,48,48,52
52,51,52,49,51,52
50,52,49,48,48,52
51,49,49,50,49,52
54,49,49,48,48,52
52,50,51,50,52,54
51,49,50,48,48,52
51,49,50,48,50,54
54,49,49,48,50,51
51,49,49,49,50,53
51,51,51,50,48,51
51,52,49,48,49,53
54,49,50,47,48,52
52,49,50,50,49,52
51,50,49,47,48,52
53,49,51,48,51,52
52,49,49,48,48,52
52,49,49,51,49,53
50,49,49,48,48,51
52,50,50,48,49,54
52,52,52,48,48,52
52,51,49,52,49,54
50,49,49,48,50,51
53,49,49,48,50,53
52,49,49,50,47,51
52,49,52,49,52,53
50,49,49,48,48,52
53,49,49,47,49,52
52,50,49,50,48,52
51,52,51,49,51,52
53,51,51,48,48,52
51,52,50,50,49,53
52,49,50,48,50,51
52,49,49,49,49,54
53,49,51,48,48,52
51,49,49,51,49,54
51,49,49,48,48,51
52,51,49,49,55,54
51,50,50,48,49,54
52,49,49,48,49,52
54,50,51,51,51,52
50,49,51,48,49,52
51,49,49,49,49,51
54,50,49,50,51,51
52,49,50,48,49,53
51,49,52,48,49,53
51,52,49,49,49,53
54,51,49,50,51,52
51,49,49,48,49,53
51,50,49,48,49,53
51,49,52,51,52,53
54,49,49,48,49,52
52,50,49,48,50,53
51,49,49,48,50,53
53,49,49,52,52,52
54,50,51,48,50,53
52,51,50,48,49,53
50,51,50,50,52,53
52,50,49,49,49,52
52,49,49,48,49,53
52,49,51,48,49,53
50,50,49,50,49,52
53,49,49,50,49,53
52,49,50,48,49,53
52,50,50,50,51,53
50,51,51,48,49,52
53,51,49,49,49,53
52,52,49,48,51,53
51,49,49,50,49,53
53,49,52,48,49,52
51,50,52,50,50,53
52,49,49,50,52,53
52,49,49,48,49,52
53,49,49,48,50,53
51,49,51,49,51,53
51,51,50,50,49,53
52,52,50,48,49,52
53,49,49,48,49,53
50,49,49,52,49,53
52,50,51,48,49,52
52,49,49,48,49,53
53,49,50,48,51,53
50,49,50,51,49,53
52,49,49,48,49,52
54,49,51,47,52,53
50,52,49,48,49,53
50,51,49,49,50,53
52,49,49,48,50,52
54,50,50,48,52,53
50,49,52,50,50,53
51,49,49,49,49,52
52,49,49,48,52,53
54,49,49,48,49,53
51,50,49,48,49,53
51,52,52,49,49,52
51,51,49,48,49,53
54,52,49,50,49,53
51,49,49,48,49,52
51,49,51,49,51,53
54,49,51,47,49,53
52,49,50,48,49,53
51,49,50,48,51,52
50,50,49,49,49,53
54,49,51,50,49,53
52,51,49,48,50,53
50,52,49,48,52,52
50,49,49,50,50,53
54,49,50,48,50,54
52,49,52,48,52,54
50,49,49,48,50,54
51,49,49,51,49,53
54,50,49,48,49,54
52,49,49,48,51,54
50,49,52,47,49,53
53,52,49,50,49,53
52,51,49,48,51,54
51,49,49,48,49,54
52,49,51,50,48,53
54,49,49,48,52,54
50,49,50,49,48,54
51,49,50,50,50,53
54,49,49,48,48,53
54,49,51,48,50,54
51,50,49,49,48,54
51,52,49,50,49,53
54,51,49,48,50,54
51,52,50,48,49,54
51,49,52,52,48,54
51,49,49,48,51,53
54,50,49,48,48,54
52,49,49,48,49,54
51,49,49,51,48,53
50,50,52,48,51,53
54,49,49,48,48,54
52,51,49,50,49,54
50,52,49,50,50,53
52,49,49,48,49,54
54,49,51,48,48,54
52,50,50,50,50,53
50,49,50,49,47,53
53,49,49,48,50,54
52,50,51,50,48,54
52,49,51,47,51,53
50,49,49,50,48,54
53,52,49,48,49,54
52,51,50,50,48,54
51,49,52,48,49,53
51,50,49,49,48,54
53,49,49,50,49,54
52,49,49,48,50,53
52,50,49,48,49,53
53,49,52,49,48,54
51,49,49,50,51,54
51,52,49,48,48,53
52,51,49,48,50,54
53,51,49,51,47,54
50,50,51,48,52,53
52,49,50,47,48,53
52,49,50,48,49,54
53,50,49,51,50,54
50,49,49,48,49,53
52,49,51,48,48,54
52,50,49,48,49,54
52,51,49,49,48,54
50,51,50,48,49,53
52,50,50,48,48,54
54,49,51,50,51,54
50,49,49,49,48,53
51,50,49,48,49,53
52,49,49,48,50,54
54,49,52,48,49,54
51,50,52,49,48,53
51,49,49,47,50,54
51,51,49,50,51,54
54,52,49,48,50,53
51,49,51,49,48,53
51,49,50,48,52,54
52,50,50,48,48,54
54,49,49,48,49,53
51,49,49,50,48,54
50,49,51,51,49,54
54,50,49,48,49,53
52,49,50,49,52,53
50,49,50,50,49,52
50,52,49,48,50,53
54,51,51,48,50,53
52,49,49,51,52,53
50,50,49,48,50,52
51,49,49,48,49,53
54,49,50,48,52,53
52,50,52,52,49,53
50,49,49,48,49,52
51,49,49,48,49,53
54,49,49,48,49,53
51,51,49,49,49,52
51,51,52,48,49,53
53,50,49,48,51,53
52,49,49,50,49,53
52,49,49,49,49,52
51,50,51,47,51,53
53,49,51,48,50,53
51,49,50,48,49,52
52,49,50,49,49,53
51,51,49,48,52,53
52,51,51,50,49,53
52,52,49,48,50,52
52,49,49,50,51,53
50,49,49,48,49,53
52,50,50,48,49,53
52,49,52,48,49,52
52,49,49,49,51,53
52,49,49,50,49,53
50,49,49,48,49,52
52,52,49,47,51,53
52,51,52,47,49,53
54,52,49,48,49,53
51,50,49,48,51,52
51,49,49,49,49,53
51,49,49,50,49,53
54,49,51,48,50,52
51,49,50,48,52,53
50,49,50,50,50,53
54,49,49,48,50,53
54,51,49,48,52,52
51,52,51,48,50,53
50,50,49,51,49,53
54,49,50,48,49,53
52,49,50,48,51,52
50,49,51,47,49,53
50,49,51,50,49,53
54,49,49,48,51,52
52,49,49,48,49,53
50,49,49,50,49,53
51,52,52,49,49,53
54,52,49,48,49,52
52,49,49,48,49,53
51,49,49,47,49,53
53,49,49,50,52,52
54,49,52,48,49,53
51,50,50,50,50,53
51,49,49,48,52,53
53,49,49,49,50,52
51,52,49,48,50,53
52,51,51,48,49,53
51,51,49,48,52,53
53,49,50,49,49,52
52,49,50,50,49,53
52,49,49,48,51,53
50,50,51,48,49,52
52,49,49,49,49,53
52,49,49,48,49,53
52,50,49,47,49,53
52,51,50,48,49,52
50,51,52,51,49,53
52,49,49,48,51,53
52,49,49,48,50,52
52,49,49,48,49,53
51,50,52,52,52,53
52,49,52,48,50,53
51,49,49,48,49,52
53,50,49,50,49,53
51,49,49,49,51,53
52,51,51,48,49,53
52,52,49,48,49,52
53,49,50,50,51,53
51,49,50,49,49,53
51,50,49,47,49,52
54,49,51,50,49,53
51,49,49,48,49,53
50,50,49,49,49,53
52,49,49,48,49,52
54,51,50,50,52,53
51,52,52,48,49,53
50,51,49,50,50,52
52,49,49,51,52,53
54,50,49,48,50,53
50,49,49,48,50,53
50,49,52,49,49,52
52,50,49,50,52,53
54,49,49,48,49,53
50,49,49,48,49,53
51,52,49,52,51,52
54,51,51,48,49,53
52,49,50,48,49,53
51,50,50,48,49,52
51,49,49,51,51,53
54,49,51,48,49,53
51,50,51,48,49,53
51,49,49,50,51,52
51,49,50,50,49,53
54,49,50,48,49,53
52,51,51,48,50,52
51,51,49,50,49,53
51,52,49,49,49,52
54,50,52,49,49,52
52,50,50,51,49,52
54,50,49,48,49,54
52,49,49,48,49,53
52,51,50,49,51,53
52,52,51,48,49,51
49,49,49,48,48,53
53,49,48,49,50,52
50,50,47,51,47,53
50,49,50,48,50,53
53,49,48,49,48,53
51,50,48,48,51,52
51,49,48,49,48,53
50,49,48,48,49,53
53,52,51,49,50,52
51,51,48,50,49,53
51,49,48,49,48,53
50,50,48,48,49,53
52,49,48,52,50,52
50,49,50,48,49,53
51,50,47,50,48,53
53,49,48,48,52,52
50,49,49,52,48,53
52,52,49,48,50,53
52,51,51,48,48,53
53,52,50,51,50,52
50,50,50,48,48,53
52,49,49,48,49,53
52,49,51,47,50,53
52,49,51,52,49,52
50,49,49,47,48,53
52,49,49,48,51,53
54,49,50,50,48,52
53,51,52,49,49,53
51,52,49,48,48,53
52,50,49,48,51,53
54,49,49,51,48,52
51,49,49,50,49,53
51,49,52,48,50,53
51,49,49,50,49,52
54,49,49,48,48,53
51,49,49,49,50,53
51,49,49,48,48,53
52,52,51,50,50,52
54,52,50,48,48,53
51,49,50,49,52,53
50,49,49,50,48,53
54,49,49,48,49,52
54,49,51,48,48,53
50,50,49,49,49,53
50,49,50,50,48,52
54,49,50,48,49,53
52,52,49,48,50,53
50,51,51,52,49,53
51,51,49,48,48,52
54,49,49,48,51,53
52,49,49,48,48,53
50,49,52,51,49,52
51,50,52,48,47,53
54,49,49,48,52,53
51,49,49,48,47,53
51,50,49,49,49,52
53,51,52,48,50,53
54,51,50,48,49,53
52,49,49,50,48,53
51,49,49,49,49,52
53,49,49,48,48,53
51,50,51,48,49,53
52,49,49,48,48,52
51,49,50,49,51,53
52,50,50,48,48,53
52,49,49,50,49,53
52,51,51,48,50,52
50,52,49,50,49,53
52,49,49,48,48,53
52,49,49,48,50,52
52,50,50,48,51,53
52,49,52,49,50,53
50,49,49,50,48,53
52,50,49,48,52,52
52,49,49,47,48,53
53,51,49,50,49,53
51,52,52,47,48,53
52,51,49,48,49,52
51,49,49,48,48,53
53,50,49,51,49,53
51,49,51,48,50,52
51,49,51,48,49,53
52,50,50,48,48,53
53,49,50,50,51,53
51,49,49,48,48,52
52,52,51,48,49,53
54,51,49,50,48,53
51,49,49,49,52,52
50,50,50,48,48,53
52,49,50,47,50,53
54,49,51,48,50,53
50,50,49,49,50,52
50,49,49,48,48,53
52,49,49,50,49,53
54,49,49,48,48,53
50,51,52,49,49,52
51,51,49,48,48,53
52,50,49,48,51,53
54,49,49,48,48,52
50,49,49,49,49,53
51,50,52,50,48,53
54,49,50,48,49,53
51,49,49,48,48,52
51,49,49,50,50,53
51,51,49,48,50,53
54,51,51,48,50,52
52,52,49,48,48,53
51,49,50,51,52,53
50,49,50,48,48,53
54,50,51,48,49,52
52,49,51,48,48,53
51,49,49,52,51,53
50,49,49,48,48,53
54,49,49,48,49,52
52,52,52,50,50,53
50,52,49,49,49,53
52,49,49,48,48,52
52,49,49,48,49,53
52,49,49,51,48,53
50,49,52,50,49,53
53,49,50,48,48,52
52,49,49,50,52,53
52,49,49,48,48,53
51,50,49,49,50,52
53,52,51,48,51,53
52,51,49,50,50,53
51,49,50,47,48,53
51,49,50,50,49,52
53,49,49,50,50,53
51,49,51,48,49,53
52,49,49,48,48,53
53,49,49,49,51,52
51,50,49,50,48,53
52,52,50,48,49,53
52,51,52,48,48,52
53,52,49,52,49,53
50,49,49,48,48,53
52,49,49,48,49,53
52,50,52,48,50,52
52,49,52,51,49,53
50,49,49,48,47,53
52,50,49,47,52,52
54,49,49,50,47,53
52,51,51,49,50,53
51,52,49,48,48,53
52,49,50,48,51,52
54,49,50,50,48,53
50,50,49,49,49,53
51,49,51,48,50,53
52,49,49,51,49,52
54,50,49,48,48,53
51,49,50,49,49,53
51,49,50,48,48,52
51,52,51,50,49,53
54,51,49,48,48,53
51,49,49,50,52,53
50,50,49,50,48,52
54,49,49,48,50,53
54,49,52,48,48,53
51,50,49,49,50,52
50,49,49,50,48,53
54,49,49,48,49,53
52,52,49,48,50,53
50,51,52,52,49,52
50,51,50,48,48,53
54,50,49,48,51,53
52,49,49,48,48,53
50,49,51,51,49,52
51,50,51,48,48,53
54,49,49,48,51,53
52,49,50,48,48,52
51,50,50,50,49,53
53,51,51,48,50,53
54,51,49,48,49,53
51,50,49,50,48,52
51,49,49,49,50,53
53,49,49,48,48,53
51,50,52,48,50,52
52,49,49,47,48,53
51,49,49,50,52,53
53,50,49,48,48,53
52,49,49,50,49,52
52,51,52,48,50,53
50,52,50,49,49,53
52,49,49,48,48,53
52,49,49,48,49,52
52,50,49,48,50,53
52,49,51,49,49,53
50,49,49,50,48,52
52,49,50,48,51,53
52,49,50,48,48,53
52,51,49,49,49,53
51,52,51,48,47,52
52,51,49,47,50,53
51,49,49,48,47,53
53,50,49,51,49,52
51,49,52,48,50,53
52,49,52,48,49,53
52,49,49,48,48,53
53,49,49,49,51,52
51,49,49,48,48,53
51,52,52,48,49,53
54,51,50,50,48,53
51,49,49,49,51,52
50,50,49,48,48,53
52,49,49,48,49,53
54,49,51,48,50,52
51,49,49,50,49,53
50,49,50,47,48,53
52,50,50,50,50,53
54,49,49,48,48,52
50,51,51,49,50,53
50,52,49,48,48,53
52,49,49,48,52,52
54,49,50,48,48,53
50,49,50,50,49,53
51,49,51,51,48,53
54,49,49,48,49,52
52,50,49,48,48,53
51,49,49,49,49,53
51,51,49,48,50,53
54,52,52,48,49,52
51,51,49,48,48,53
51,49,49,52,51,53
51,49,49,48,48,52
54,49,51,48,49,53
52,49,52,48,48,53
51,50,50,51,52,53
50,49,49,48,48,52
54,49,49,48,50,53
52,52,51,50,50,53
50,51,49,50,50,52
52,49,49,48,48,53
52,50,50,48,49,53
52,49,50,50,48,53
50,49,51,49,49,52
53,50,49,48,48,53
52,49,49,51,51,53
52,49,49,48,48,53
50,50,49,49,49,52
53,51,52,48,50,53
52,51,49,50,49,53
51,50,49,48,48,52
51,49,49,49,50,53
53,49,49,50,50,53
52,50,52,47,50,53
52,49,50,48,48,52
53,49,49,49,52,53
51,50,49,50,48,53
52,51,51,50,60,53
54,51,50,49,49,53
52,52,49,48,50,51
52,51,49,48,50,51
53,49,52,49,49,53
52,49,49,48,50,53
50,49,49,48,51,51
51,49,51,50,48,53
54,49,49,48,49,51
52,49,51,49,51,53
51,50,49,48,49,51
50,52,50,48,49,53
54,51,50,48,49,51
52,52,49,49,52,53
50,49,51,50,49,52
52,49,49,48,50,52
52,50,49,48,52,52
52,49,49,49,50,53
50,49,52,48,50,52
53,50,52,48,49,54
52,49,49,48,50,51
52,51,49,51,48,53
50,52,49,48,49,51
53,49,52,48,50,53
52,49,50,48,49,51
51,50,49,51,48,53
51,49,49,48,51,52
53,49,49,48,48,52
52,50,51,50,49,52
52,49,49,49,48,52
53,49,50,48,51,52
51,52,50,48,48,54
51,51,49,50,49,52
52,49,51,49,50,54
53,50,49,48,49,51
50,49,49,50,48,53
52,49,49,48,50,51
52,50,50,50,47,53
53,49,52,48,50,52
50,49,49,50,48,52
52,52,49,48,51,52
54,51,49,49,48,52
52,51,49,50,49,52
50,50,52,48,48,53
52,49,49,47,49,51
54,49,49,50,48,54
50,50,49,50,49,52
51,49,51,48,50,54
52,49,51,48,49,51
54,50,50,51,48,53
51,51,50,48,51,51
51,51,49,48,48,53
51,50,51,48,50,52
54,49,49,52,47,52
51,49,49,48,52,52
51,50,50,48,48,52
54,49,50,50,49,52
54,49,51,49,50,53
51,50,49,48,49,51
50,49,49,47,48,54
54,51,49,50,49,52
52,52,49,49,48,54
50,49,52,48,49,52
50,49,49,50,48,52
54,50,49,48,51,53
52,49,49,49,48,51
50,49,49,48,49,53
51,49,52,51,50,51
54,49,50,48,49,53
52,51,49,49,48,51
50,52,49,50,50,53
53,51,49,48,51,51
54,49,51,48,50,53
51,50,49,50,48,53
51,49,50,50,52,53
53,49,50,48,48,52
52,49,51,48,49,53
52,49,51,51,48,51
51,49,49,48,49,53
53,52,49,48,48,51
51,51,49,48,49,53
52,49,52,52,50,51
51,50,49,48,49,53
52,49,49,48,48,51
52,49,49,48,51,53
52,49,49,49,48,51
53,49,52,48,49,53
50,50,50,48,48,53
52,49,49,51,52,53
52,51,49,50,47,52
52,52,49,48,50,53
50,49,51,48,50,51
52,49,49,48,49,53
52,49,50,49,48,51
53,49,50,48,49,53
51,49,49,50,48,51
52,50,51,47,49,53
51,49,49,50,48,51
53,51,49,48,51,53
51,52,50,48,48,52
51,51,50,48,49,53
54,49,51,49,48,53
51,49,49,50,49,53
51,49,49,48,48,51
52,49,49,48,50,53
54,50,52,49,50,51
51,49,52,48,50,53
50,49,49,48,48,51
52,52,49,48,52,53
54,51,49,51,48,51
50,49,51,48,49,53
50,50,50,47,48,52
52,49,50,48,51,52
54,49,49,49,48,52
50,50,49,48,49,53
51,49,51,48,50,53
54,49,49,50,49,54
52,50,49,49,48,51
50,51,50,48,49,53
51,51,50,48,48,51
54,50,51,48,49,53
51,49,49,49,48,51
51,49,49,48,52,53
51,50,49,50,48,51
54,49,49,48,50,53
52,49,52,50,51,52
51,50,49,47,50,52
50,51,49,48,48,52
54,51,49,48,49,53
52,52,49,49,50,52
51,49,52,50,49,54
52,49,50,48,48,51
52,50,49,48,51,53
52,49,49,50,48,51
50,49,51,48,49,53
52,50,51,48,48,51
52,49,49,48,49,53
52,51,50,51,48,52
50,52,50,48,49,52
53,49,51,48,50,52
52,49,49,48,50,52
52,50,49,52,47,52
51,49,49,48,52,54
53,49,49,48,48,52
52,49,52,50,49,53
51,50,49,50,49,52
53,49,49,48,49,52
51,51,49,48,49,52
51,52,49,48,49,52
52,51,52,49,52,52
53,49,50,48,49,53
51,50,49,50,50,51
52,49,49,48,52,54
52,49,49,50,49,52
53,50,51,48,50,54
50,49,49,48,49,51
52,49,50,48,51,53
54,52,50,49,49,52
52,51,49,50,49,52
50,49,51,48,51,52
52,50,49,48,49,52
54,49,49,49,49,52
50,49,50,48,49,53
51,50,52,48,52,51
52,49,51,48,49,53
54,49,49,51,50,51
50,49,49,48,52,54
51,51,49,48,50,52
52,52,52,48,50,54
54,50,50,49,49,52
51,49,49,48,50,52
51,49,49,48,49,52
54,49,49,50,49,52
54,49,51,49,51,52
51,49,50,48,49,53
50,49,50,48,49,51
54,51,49,48,51,53
52,52,49,48,49,53
52,52,51,48,49,51
50,49,49,50,49,53
53,49,49,49,51,53
52,49,50,48,49,53
52,49,50,48,49,52
50,49,51,48,51,53
53,49,49,49,49,51
52,49,49,48,49,49
52,52,49,50,50,50
53,52,49,48,49,50
51,49,52,49,50,49
52,49,49,48,50,51
52,49,49,48,52,49
53,49,49,48,50,51
51,50,51,49,49,52
51,49,52,50,52,52
52,49,50,48,49,51
53,50,49,48,49,49
50,51,49,49,49,50
52,51,51,48,51,49
52,49,49,48,49,49
53,49,49,48,49,50
50,49,50,51,51,49
52,50,50,48,49,49
54,49,51,48,49,52
50,49,49,48,49,51
50,50,49,52,50,51
52,51,49,48,49,50
54,51,49,48,50,49
50,52,52,50,52,49
51,49,49,49,49,50
52,49,49,48,50,49
54,50,49,48,51,49
51,49,49,50,49,50
51,49,52,50,49,51
51,50,50,48,49,51
54,49,49,50,51,50
51,51,49,48,49,49
51,52,49,49,49,49
54,49,51,48,51,50
52,49,49,50,49,49
51,50,50,47,49,49
50,49,50,50,50,50
54,49,51,50,49,49
52,50,51,48,50,51
50,49,49,48,50,52
50,49,49,49,52,49
54,52,50,50,50,49
52,51,52,48,49,50
50,49,49,48,52,49
51,50,49,52,49,49
54,49,49,48,49,50
52,49,49,48,49,49
50,50,52,48,51,51
53,49,50,51,49,52
52,49,49,48,49,51
52,52,49,47,51,49
51,51,49,50,49,50
53,51,51,49,49,49
52,50,50,48,49,49
52,49,50,48,52,49
51,49,49,50,49,49
53,50,49,49,50,49
51,49,51,48,52,52
52,49,49,51,50,51
51,49,49,48,50,49
52,51,50,49,49,50
52,51,50,48,50,49
52,50,51,50,49,49
53,49,49,48,49,49
50,49,49,49,51,49
52,50,49,50,49,49
52,49,52,48,49,49
52,49,52,48,51,51
50,49,49,49,49,52
52,49,49,50,49,50
52,51,49,48,49,49
